course_id,course_title,url,level,subject,FrameWork,Language
900434,VueJS V1 Introduction to VueJS JavaScript Framework,https://www.udemy.com/vuejs-introduction-to-vuejs-javascript-framework/,Beginner Level,Web / FrontEnd,-,javascript
609992,HTML CSS: Essential steps to learn HTML CSS,https://www.udemy.com/html-and-css-basics/,Beginner Level,Web / FrontEnd,-,HTML/CSS
77642,Learn HTML 5 in 1 hour,https://www.udemy.com/learn-html-5-in-1-hour/,Beginner Level,Web / FrontEnd,-,HTML
269006,Learn Html5 & CSS3 from scratch,https://www.udemy.com/learn-html5-css3-from-scratch/,All Levels,Web / FrontEnd,-,HTML/CSS
452684,jQuery for Beginners - Create Website Animations Easily,https://www.udemy.com/jquery-for-beginners-fundamentals-training-tutorial-course/,All Levels,JavaScript Library,jQuery,-
403604,Web Development with BootStrap - 16 Instant Themes Included!,https://www.udemy.com/bootstrap-course/,All Levels,Web / FrontEnd,Bootstrap,-
549094,Install a Wordpress Theme the Correct Way & Charge Others,https://www.udemy.com/how-to-install-a-wordpress-theme-the-right-way/,All Levels,WordPress,WordPress,-
45941,The CSS and CSS3 Crash Course,https://www.udemy.com/the-css-and-css3-crash-course/,All Levels,Web / FrontEnd,-,CSS
851868,Build a Business or Personal Website Using Wordpress,https://www.udemy.com/build-professional-business-personal-website-wordpress-create/,Beginner Level,WordPress,WordPress,-
814206,Learn By Example: PHP For Dynamic Websites,https://www.udemy.com/learn-by-example-php-for-dynamic-websites/,Beginner Level,Backend,PHP,-
590406,Learn ReactJS: Code Like A Facebook Developer,https://www.udemy.com/learn-react-js/,Intermediate Level,Web / FrontEnd,React,-
375136,Rock Solid Wordpress Security - Secure Web Development,https://www.udemy.com/rock-solid-wordpress-security-secure-wordpress-easily/,All Levels,WordPress,WordPress,-
602218,Mastering JavaScript,https://www.udemy.com/mastering-javascript/,Expert Level,Web / FrontEnd,-,javascript
1022682,PHP Laravel 5:Creating a CRUD application,https://www.udemy.com/laravel-5creating-a-crud-application/,All Levels,Backend,PHP,-
180547,PHP Development with the Laravel Framework,https://www.udemy.com/php-development-with-laravel-4/,All Levels,Backend,PHP,-
1178762,WordPress Development - Themes and Plugins Complete Guide,https://www.udemy.com/wordpress-theme-and-plugin-development-course/,All Levels,WordPress,WordPress,-
641236,Basic JavaScript: Build 4 Basic JavaScript Projects,https://www.udemy.com/practical-javascript-javascript-basics/,Beginner Level,Web / FrontEnd,-,javascript
130168,HTML and CSS for Beginning Web Developers,https://www.udemy.com/html-and-css-for-beginning-web-developers/,Beginner Level,Web / FrontEnd,-,HTML/CSS
1002210,Popular JavaScript Framework:Learn The Language Of Angular 2,https://www.udemy.com/popular-javascript-frameworklearn-the-language-of-angular-2/,Beginner Level,Web / FrontEnd,Angular,-
1076424,The Ultimate Guide to the Best WordPress Plugins Part 1,https://www.udemy.com/wordpress-plugins-a-guide-on-the-best-plugins-part-1/,All Levels,WordPress,WordPress,-
50528,The Complete Wordpress Plugin Development Course - 8 Plugins,https://www.udemy.com/wordpress-plugin-development/,All Levels,WordPress,WordPress,-
560996,You can create Incredible Websites with HTML CSS learn how,https://www.udemy.com/learn-to-create-html-css-web-templates-create-web-pages/,All Levels,Web / FrontEnd,-,HTML/CSS
654680,JavaScript Tricks how to create code projects from scratch,https://www.udemy.com/learn-javascript-code-create-projects-from-scratch/,All Levels,Web / FrontEnd,-,javascript
951060,Web Design How to Create a Website HTML CSS Bootstrap,https://www.udemy.com/how-to-create-a-website-html-css-bootstrap/,Beginner Level,Web / FrontEnd,Bootstrap,-
1142202,Master Angular 4 by Example - Build 7 Awesome Apps!,https://www.udemy.com/learn-angular-4/,All Levels,Web / FrontEnd,Angular,-
159760,Create A Custom Responsive WordPress Website For A Client,https://www.udemy.com/create-custom-responsive-wordpress-website-client/,All Levels,WordPress,WordPress,-
30243,Mastering HTML5 Programming - The Easier Way,https://www.udemy.com/html5-programming-tutorials/,All Levels,Web / FrontEnd,-,HTML
783158,Getting Started with HTML,https://www.udemy.com/html-basics-course/,Beginner Level,Web / FrontEnd,-,HTML
554384,Spring Framework 4 (Java Enterprise JEE) with AngularJS,https://www.udemy.com/java-spring-mvc-framework-with-angularjs-by-google-and-html5/,All Levels,Web / FrontEnd,Angular,-
607048,Essentials of JavaScript Practice Coding Exercises Tips,https://www.udemy.com/essentials-of-javascript-practice-coding-exercises-tips/,Beginner Level,Web / FrontEnd,-,javascript
704732,Learn and Earn with HTML & CSS,https://www.udemy.com/learn-and-earn-with-html-css/,All Levels,Web / FrontEnd,-,HTML
803378,JavaScript in Action JavaScript Projects,https://www.udemy.com/javascript-in-action-learn-javascript-projects/,Beginner Level,Web / FrontEnd,-,javascript
715516,Modern Web Development with Laravel 5.2 (PHP Framework),https://www.udemy.com/modern-web-development-with-laravel/,All Levels,Backend,PHP,-
101864,Programming for Entrepreneurs - JavaScript,https://www.udemy.com/javascript-tutorial/,Beginner Level,Web / FrontEnd,-,javascript
682484,Create a Website from Scratch using HTML CSS step by step,https://www.udemy.com/create-a-website-from-scratch-using-html-css-in-1-hour/,Beginner Level,Web / FrontEnd,-,HTML
657734,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,https://www.udemy.com/ajaxcourse/,All Levels,Web / FrontEnd,Bootstrap,-
797038,Learn jQuery by Example Course,https://www.udemy.com/complete-jquery-course/,Beginner Level,JavaScript Library,jQuery,-
1099956,Bootstrap 4 Theme Development Masterclass,https://www.udemy.com/bootstrap-theme-development-masterclass/,All Levels,Web / FrontEnd,Bootstrap,-
1211800,Wordpress Theme Development for Beginners,https://www.udemy.com/wordpress-theme-development-for-beginners/,All Levels,WordPress,WordPress,-
515188,HTML Learning the Basics Intro to HTML website coding,https://www.udemy.com/html-learning-the-basics-intro-to-html-website-coding/,Beginner Level,Web / FrontEnd,-,HTML
1172740,Learn how to use Javascript Components with PHP and Symfony,https://www.udemy.com/learn-how-to-use-javascript-components-with-php-and-symfony/,All Levels,Backend,PHP,-
846832,So you think you know JavaScript?,https://www.udemy.com/so-you-think-you-know-javascript-1/,All Levels,Web / FrontEnd,-,javascript
943306,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,https://www.udemy.com/use-javascript-to-build-udemy-stripe-mailchimp-wistia/,All Levels,Backend,Nodejs,-
11153,Learn jQuery: An In-depth Course For Beginners,https://www.udemy.com/jquery/,All Levels,JavaScript Library,jQuery,-
147908,JavaScript for Beginning Web Developers,https://www.udemy.com/learn-javascript-programming/,Beginner Level,Web / FrontEnd,-,javascript
688092,JQuery Create Overlay Popups from scratch using Jquery,https://www.udemy.com/jquery-create-modal-popup-windows-from-scratch-using-jquery/,All Levels,JavaScript Library,jQuery,-
585496,Ultimate AngularJS: Build a Real-World App from Scratch,https://www.udemy.com/ultimate-angularjs-course/,All Levels,Web / FrontEnd,Angular,-
911712,Wordpress Site Migration,https://www.udemy.com/wordpress-site-migration-tutorial/,All Levels,WordPress,WordPress,-
803074,introduction to HTML Course,https://www.udemy.com/introduction-to-html-course/,Beginner Level,Web / FrontEnd,-,HTML
200742,Create Single Page Website using Twitter Bootstrap 3,https://www.udemy.com/create-single-page-website-using-twitter-bootstrap/,Intermediate Level,Web / FrontEnd,Bootstrap,-
143028,Code a Responsive Website Using HTML5 and CSS for Beginners,https://www.udemy.com/how-to-code-a-responsive-website-using-html5-and-css/,Beginner Level,Web / FrontEnd,-,HTML
173888,AngularJS for the Real World - Learn by creating a WebApp,https://www.udemy.com/angularjs-for-the-real-world-learn-to-create-a-webapp/,All Levels,Web / FrontEnd,Angular,-
361620,Wordpress Tutorial   ,https://www.udemy.com/responsive-design/,All Levels,WordPress,WordPress,-
418386,Create a REAL Social Network like Facebook in PHP + MySQL,https://www.udemy.com/make-a-social-media-website/,All Levels,Data Analysis,SQL,-
212398,Advanced Node.js Development,https://www.udemy.com/refactoru-adv-nodejs/,Expert Level,Backend,Nodejs,-
1097778,ASP.NET MVC 5 Project - Facebook Clone,https://www.udemy.com/aspnet-mvc-5-project-facebook-clone/,All Levels,Backend,.NET,C#
653852,Bootstrap For Beginners: A  Basic Introduction,https://www.udemy.com/bootstrap-for-beginners-a-basic-introduction/,Beginner Level,Web / FrontEnd,Bootstrap,-
598516,jQuery for Beginners,https://www.udemy.com/jquery-for-beginners_sre/,All Levels,JavaScript Library,jQuery,-
900794,JavaScript Basics For Web Developers,https://www.udemy.com/javascript-basics-for-web-developers/,Beginner Level,Web / FrontEnd,-,javascript
564546,Learn PHP from Scratch,https://www.udemy.com/learn-php-from-scratch-in-1-3-hr/,Beginner Level,Backend,PHP,-
1024844,"Build A Web App with VueJS, Spring Framework and MongoDB",https://www.udemy.com/build-a-message-board-app-with-vue-spring-and-mongodb/,All Levels,Java,Spring,-
631754,Zend Framework 2: Learn the PHP framework ZF2 from scratch,https://www.udemy.com/zend-framework-2-from-beginner-to-professional/,All Levels,Backend,PHP,-
440006,X theme for WordPress: Responsive web design without code!,https://www.udemy.com/x-theme-for-wordpress-responsive-websites-without-code/,All Levels,WordPress,WordPress,-
857270,Become a HTML and CSS Developer - Build a Responsive Site,https://www.udemy.com/learn-to-code-in-html-and-css/,Beginner Level,Web / FrontEnd,-,HTML
370752,How to Make a Wordpress Website 2017,https://www.udemy.com/wordpress-4-for-beginners/,All Levels,WordPress,WordPress,-
651990,Install Wordpress,https://www.udemy.com/learn-how-to-install-wordpress/,Beginner Level,WordPress,WordPress,-
923146,CSS Specialist: Comprehensive CSS Training,https://www.udemy.com/css-specialist-comprehensive-css-training/,Beginner Level,Web / FrontEnd,-,CSS
578900,Learn Wordpress 4 from Scratch : Create Awesome Websites,https://www.udemy.com/learn-wordpress-from-scratch-and-create-websites/,All Levels,WordPress,WordPress,-
993146,Learn JSON with JavaScript Objects and APIs in 1 hour,https://www.udemy.com/json-course/,Intermediate Level,Web / FrontEnd,-,javascript
63612,1 Hour JavaScript,https://www.udemy.com/1-hour-javascript/,Beginner Level,Web / FrontEnd,-,javascript
745468,Building An E-Commerce Store Using Java Spring Framework,https://www.udemy.com/building-an-e-commerce-store-using-java-spring-framework/,All Levels,Java,Spring,-
593544,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,https://www.udemy.com/php-mvc-framework-codeigniter-tutorial-for-beginners-project/,All Levels,Backend,PHP,-
1128560,JavaScript - Become Higly Paid Front End Developer,https://www.udemy.com/javascript-become-higly-paid-front-end-developer/,Beginner Level,Web / FrontEnd,-,javascript
242574,Object Oriented Programming (OOP) in PHP - Build An OOP Site,https://www.udemy.com/object-oriented-programming-in-php/,All Levels,Backend,PHP,-
982860,Django + AngularJS for a Powerful Web Application,https://www.udemy.com/django-angularjs/,Intermediate Level,Web / FrontEnd,Angular,-
859936,WordPress Academy: Learn WordPress step by step,https://www.udemy.com/wordpress-academy-course/,Beginner Level,WordPress,WordPress,-
532008,Web Development Essential Skills - Complete HTML and CSS,https://www.udemy.com/complete-html5-css3-course-newbie-to-pro/,All Levels,Web / FrontEnd,-,HTML/CSS
783746,Byte-Sized-Chunks: Closures in Javascript,https://www.udemy.com/closures-in-javascript/,All Levels,Web / FrontEnd,-,javascript
774910,WordPress: Create an Amazing Website With Ease,https://www.udemy.com/wordpress-basic-to-advanced-tutorials/,All Levels,WordPress,WordPress,-
574082,"Web Scraping with Python, Ruby & import. io",https://www.udemy.com/web-scraping-with-python-ruby-import-io-for-fun-profit/,All Levels,Python,Python,-
770526,Sending email with PHP: from Basic to Advanced,https://www.udemy.com/php-email/,All Levels,Backend,PHP,-
510784,WordPress 2016 for Beginners : Build awesome websites!,https://www.udemy.com/build-your-own-wordpress-website-in-less-than-90-minutes/,All Levels,WordPress,WordPress,-
631128,Complete Python Web Course: Build 8 Python Web Apps,https://www.udemy.com/the-complete-python-web-course-learn-by-building-8-apps/,All Levels,Python,Python,-
246154,Web Design for Beginners: Real World Coding in HTML & CSS,https://www.udemy.com/web-design-for-beginners-real-world-coding-in-html-css/,All Levels,Web / FrontEnd,-,HTML/CSS
1004134,Angular 2 + Rails 5 Bootcamp,https://www.udemy.com/angular-on-rails-course/,Intermediate Level,Web / FrontEnd,Angular,-
1025026,Javascript - From Beginner to Pro-Build real world JS apps,https://www.udemy.com/javascript-from-beginner-to-pro-best-course/,Beginner Level,Web / FrontEnd,-,javascript
1251786,Redux in Angular (2 and 4+),https://www.udemy.com/redux-in-angular/,Intermediate Level,Web / FrontEnd,Angular,-
687466,The complete JavaScript developer: MEAN stack zero-to-hero,https://www.udemy.com/the-complete-javascript-developer-mean-stack-zero-to-hero/,All Levels,Web / FrontEnd,-,javascript
318638,Projects In JavaScript & JQuery,https://www.udemy.com/projects-in-javascript-jquery/,All Levels,JavaScript Library,jQuery,-
231176,Learn To Build Beautiful HTML5 And CSS3 Websites In 1 Month,https://www.udemy.com/learn-to-build-beautiful-html5-and-css3-websites-in-1-month/,All Levels,Web / FrontEnd,-,HTML/CSS
1115348,"Full stack Universal React with Redux, Node js and MongoDB",https://www.udemy.com/full-stack-universal-react-with-redux-express-and-mongodb/,Intermediate Level,Web / FrontEnd,React,-
34882,Creating an MP3 Player with HTML5,https://www.udemy.com/creating-an-mp3-player-with-html5/,All Levels,Web / FrontEnd,-,HTML
537008,Be a Bootstrap Developer from scratch,https://www.udemy.com/be-a-bootstrap-developer-from-scratch/,Beginner Level,Web / FrontEnd,Bootstrap,-
806020,Create Your First Wordpress Site in Under an Hour,https://www.udemy.com/how-to-install-wordpress-/,Beginner Level,WordPress,WordPress,-
1023070,Creating FaceBook Design Using Bootstrap - Handson Project,https://www.udemy.com/facebook-design-using-bootstrap/,All Levels,Web / FrontEnd,Bootstrap,-
778226,Building HTML5 Canvas projects from scratch,https://www.udemy.com/building-html5-canvas-projects-from-scratch/,Beginner Level,Web / FrontEnd,-,HTML
958132,Learn By Example: jQuery,https://www.udemy.com/learn-by-example-jquery/,All Levels,JavaScript Library,jQuery,-
368340,Professional Python Web Development Using Flask,https://www.udemy.com/python-flask-course/,Beginner Level,Python,Python,-
584786,JavaScript HTML CSS Project make a Quiz Tutorial,https://www.udemy.com/javascript-html-css-project-make-a-quiz-tutorial/,All Levels,Web / FrontEnd,-,javascript
56259,jQuery UI In Depth,https://www.udemy.com/jquery-ui-in-depth/,All Levels,JavaScript Library,jQuery,-
1013380,Learn To Build A Google Map App Using Angular 2,https://www.udemy.com/learn-to-build-a-google-map-app-using-angular-2/,Beginner Level,Web / FrontEnd,Angular,-
961996,Learn Reactivex From Ground Up,https://www.udemy.com/learn-reactivex-from-ground-up/,Intermediate Level,Web / FrontEnd,React,-
551962,Learn HTML in 59 Minutes - Your intro to front-end dev,https://www.udemy.com/learn-html-in-59-minutes/,Beginner Level,Web / FrontEnd,-,HTML
520870,WordPress Theme Customization 101 (for beginners),https://www.udemy.com/wordpress-theme-customization-101-for-beginners/,Beginner Level,WordPress,WordPress,-
676554,Master WCF 4.0 From Scratch Using C#,https://www.udemy.com/masterwcf/,All Levels,Backend,.NET,C#
593128,Install WordPress on Computer using XAMPP,https://www.udemy.com/wordpress-xampp/,Beginner Level,WordPress,WordPress,-
580466,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,https://www.udemy.com/complete-php-course/,All Levels,Backend,PHP,-
857162,Learn To Create WordPress Themes By Building 10 Projects,https://www.udemy.com/learn-to-create-wordpress-themes-by-building-10-projects/,All Levels,WordPress,WordPress,-
1107524,The Complete NodeJS Course: Build a Full Business Rating App,https://www.udemy.com/learn-nodejs-by-building-an-employee-to-business-rating-app/,All Levels,Backend,Nodejs,-
1090788,First Web Application with Spring Boot,https://www.udemy.com/spring-boot-first-web-application/,Beginner Level,Java,Spring,-
1210652,HTML5 and CSS3: Learn Web Design with HTML + CSS + Bootstrap,https://www.udemy.com/html-css-bootstrap-build-your-first-website-today/,Beginner Level,Web / FrontEnd,Bootstrap,-
420652,AngularJS Custom Directives with Dan Wahlin,https://www.udemy.com/angularjs-custom-directives/,All Levels,Web / FrontEnd,Angular,-
866460,Angular 2+ with Typescript - Essential Training,https://www.udemy.com/angular-2-training/,Beginner Level,Web / FrontEnd,Angular,-
949282,Learn Angular 2 from Beginner to Advanced,https://www.udemy.com/learn-angular-2-from-beginner-to-advanced/,Beginner Level,Web / FrontEnd,Angular,-
994740,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,https://www.udemy.com/create-an-ecommerce-wordpress-website-2016-new-divi-theme/,Beginner Level,WordPress,WordPress,-
926206,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,https://www.udemy.com/landing-pages-for-entrepreneurs/,All Levels,Web / FrontEnd,-,CSS
1075662,Learning Docker and Kubernetes by Lab,https://www.udemy.com/learning-docker-and-k8s-by-practice/,All Levels,Desktop,Docker,-
1013314,PHP For Beginners : Learn PHP From Scratch!,https://www.udemy.com/php-fundamentals-course/,All Levels,Backend,PHP,-
859422,Bootstrap 4.0 New Features: Build Responsive Website,https://www.udemy.com/bootstrap4-new-features/,All Levels,Web / FrontEnd,Bootstrap,-
1035923,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,https://www.udemy.com/aspnet-mvc-5-project-cms-and-shopping-cart-with-paypal/,All Levels,Backend,.NET,C#
1035940,Professional RESTful API Design using Python Flask,https://www.udemy.com/restful-api-flask-course/,Intermediate Level,Python,Python,-
30911,HTML5 APIs For JavaScript - A Course For Web Developers ,https://www.udemy.com/html5-apis-for-javascript-a-course-for-web-developers/,All Levels,Web / FrontEnd,-,javascript
1063722,Learn Python Django - A Hands-On Course,https://www.udemy.com/learn-python-django-a-hands-on-course/,Beginner Level,Backend,Django ,-
125806,Comprehensive JavaScript Programming,https://www.udemy.com/comprehensive-javascript-programming/,All Levels,Web / FrontEnd,-,javascript
1101204,Security for your WordPress site,https://www.udemy.com/security-for-your-wordpress-site/,Beginner Level,WordPress,WordPress,-
76052,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,https://www.udemy.com/try-django/,All Levels,Backend,Django ,-
886614,Accelerated ES6 JavaScript Training,https://www.udemy.com/es6-bootcamp-next-generation-javascript/,Intermediate Level,Web / FrontEnd,-,javascript
1241254,AWS Serverless APIs & Apps - A Complete Introduction,https://www.udemy.com/aws-serverless-a-complete-introduction/,All Levels,Cloud,AWS,-
822444,Python and Django Full Stack Web Developer Bootcamp,https://www.udemy.com/python-and-django-full-stack-web-developer-bootcamp/,All Levels,Backend,Django ,-
1144726,Build a Real-world App with ASP.NET Core and Angular 2 (4+),https://www.udemy.com/aspnet-core-angular/,Intermediate Level,Web / FrontEnd,Angular,-
970600,REST APIs with Flask and Python,https://www.udemy.com/rest-api-flask-and-python/,Intermediate Level,Python,Python,-
756150,Angular 4 (formerly Angular 2) - The Complete Guide,https://www.udemy.com/the-complete-guide-to-angular-2/,All Levels,Web / FrontEnd,Angular,-
80940,Build Websites from Scratch with HTML & CSS,https://www.udemy.com/build-website-scratch/,Beginner Level,Web / FrontEnd,-,HTML/CSS
405282,PHP for Beginners -Become a PHP Master - Project Included,https://www.udemy.com/php-for-complete-beginners-includes-msql-object-oriented/,All Levels,Backend,PHP,-
714724,Docker Technologies for DevOps and Developers,https://www.udemy.com/docker-tutorial-for-devops-run-docker-containers/,All Levels,Desktop,Docker,-
791414,JavaScript programming: JavaScript for beginners,https://www.udemy.com/learn-javascript-online/,Beginner Level,Web / FrontEnd,-,javascript
572268,AngularJS For .Net Developers From Scratch,https://www.udemy.com/angularjs-for-dotnet-developers-from-scratch/,Intermediate Level,Web / FrontEnd,Angular,-
981600,HTML and CSS BootCamp for Beginners,https://www.udemy.com/html-and-css-bootcamp-for-beginners/,Beginner Level,Web / FrontEnd,-,HTML/CSS
537282,Hosting Django: Amazon Web Services (AWS) Fundamentals,https://www.udemy.com/django-tutorial-amazon-web-services/,All Levels,Backend,Django ,-
1204590,Angular Advanced MasterClass & FREE E-Book,https://www.udemy.com/angular-advanced-masterclass/,Intermediate Level,Web / FrontEnd,Angular,-
895040,Build WordPress Plugin to extend Beaver Builder,https://www.udemy.com/build-wordpress-plugin-to-extend-beaver-builder/,Intermediate Level,WordPress,WordPress,-
955194,Coding Made Easy: A Beginners Guide To JavaScript,https://www.udemy.com/coding-made-easy-a-beginners-guide-to-javascript/,Beginner Level,Web / FrontEnd,-,javascript
1208638,"React JS, Angular & Vue JS - Quickstart & Comparison",https://www.udemy.com/angular-reactjs-vuejs-quickstart-comparison/,Beginner Level,Web / FrontEnd,React,-
851712,The Complete JavaScript Course: Build a Real-World Project,https://www.udemy.com/the-complete-javascript-course/,All Levels,Web / FrontEnd,-,javascript
833442,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,https://www.udemy.com/angular-2-and-nodejs-the-practical-guide/,All Levels,Web / FrontEnd,Angular,-
719002,Angular 2 with TypeScript for Beginners: The Pragmatic Guide,https://www.udemy.com/angular-2-tutorial-for-beginners/,All Levels,Web / FrontEnd,Angular,-
832862,Meteor and React for Realtime Apps,https://www.udemy.com/meteor-react-tutorial/,All Levels,Web / FrontEnd,React,-
164554,AngularJS JumpStart with Dan Wahlin,https://www.udemy.com/angularjs-jumpstart/,All Levels,Web / FrontEnd,Angular,-
866696,REST WCF Service in ASP.NET,https://www.udemy.com/rest-wcf-service-in-aspnet/,All Levels,Backend,.NET,C#
720356,Projects in Node.js - Learn by Example,https://www.udemy.com/projects-in-nodejs/,All Levels,Backend,Nodejs,-
1107986,Building Data Visualizations with D3 and Angular 2,https://www.udemy.com/building-data-visualizations-with-d3-and-angular-2/,Beginner Level,Web / FrontEnd,Angular,-
772618,Learn Object Oriented PHP By Building a Complete Website,https://www.udemy.com/learn-object-oriented-php-by-building-a-complete-website/,All Levels,Backend,PHP,-
542254,Web Programming Course : Asp.Net MVC,https://www.udemy.com/mvc-course/,All Levels,Backend,.NET,C#
928040,Learn Spring Framework Practically - Hands On Recipies,https://www.udemy.com/learn-spring-framework-practically-hands-on-recipies/,All Levels,Java,Spring,-
777654,Learn what's new in PHP 7,https://www.udemy.com/php7-new-features/,Intermediate Level,Backend,PHP,-
1161118,Dive Into Docker: The Docker Course for Developers,https://www.udemy.com/dive-into-docker-the-complete-docker-course-for-developers/,Beginner Level,Desktop,Docker,-
289230,Learn and Understand AngularJS,https://www.udemy.com/learn-angularjs/,All Levels,Web / FrontEnd,Angular,-
364426,JavaScript: Understanding the Weird Parts,https://www.udemy.com/understand-javascript/,All Levels,Web / FrontEnd,-,javascript
437398,Build Responsive Real World Websites with HTML5 and CSS3,https://www.udemy.com/design-and-develop-a-killer-website-with-html5-and-css3/,All Levels,Web / FrontEnd,-,HTML/CSS
861624,ES6 Javascript: The Complete Developer's Guide,https://www.udemy.com/javascript-es6-tutorial/,Beginner Level,Web / FrontEnd,-,javascript
461160,Learn and Understand NodeJS,https://www.udemy.com/understand-nodejs/,All Levels,Backend,Nodejs,-
781532,Advanced React and Redux,https://www.udemy.com/react-redux-tutorial/,Intermediate Level,Web / FrontEnd,React,-
705264,Modern React with Redux,https://www.udemy.com/react-redux/,All Levels,Web / FrontEnd,React,-
1145430,Angular Styling & Animations (for Angular 2 and Angular 4),https://www.udemy.com/angular-styling-animations-for-angular-2-and-angular-4/,Intermediate Level,Web / FrontEnd,Angular,-
806922,The Complete ASP.NET MVC 5 Course,https://www.udemy.com/the-complete-aspnet-mvc-5-course/,All Levels,Backend,.NET,C#
1109926,GraphQL with React: The Complete Developers Guide,https://www.udemy.com/graphql-with-react-course/,Intermediate Level,Web / FrontEnd,React,-
1134456,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",https://www.udemy.com/create-a-simple-photo-gallery-with-dropzonejs-slick-and-php/,All Levels,Backend,PHP,-
552598,WordPress in under an hour - Create/manage your own website!,https://www.udemy.com/learn-wordpress-in-57-minutes/,All Levels,WordPress,WordPress,-
56585,Twitter Bootstrap 2 for Beginners,https://www.udemy.com/twitter-bootstrap/,Beginner Level,Web / FrontEnd,Bootstrap,-
674040,Bootstrap Tutorial - Essentials From Basic to Advanced,https://www.udemy.com/bootstrap-tutorial-essentials-from-basic-to-advanced/,All Levels,Web / FrontEnd,Bootstrap,-
19260,Create an Engaging Website with Twitter Bootstrap 2.x,https://www.udemy.com/create-an-engaging-website-with-twitter-bootstrap/,All Levels,Web / FrontEnd,Bootstrap,-
944156,Javascript :basics for beginners,https://www.udemy.com/learn-javascript-fast/,Beginner Level,Web / FrontEnd,-,javascript
742712,CSS Tutorial For Beginners: Style Your Wordpress Templates,https://www.udemy.com/css-tutorial-for-beginners-style-your-wordpress-templates/,Beginner Level,Web / FrontEnd,-,CSS
1193538,HTML5 And CSS3 - Build Modern Responsive Websites,https://www.udemy.com/html5-and-css3-build-modern-responsive-websites/,All Levels,Web / FrontEnd,-,HTML/CSS
228934,PSD to HTML5/CSS3 using Twitter Bootstrap 3! ,https://www.udemy.com/psd-to-html5css3-using-twitter-bootstrap-3/,All Levels,Web / FrontEnd,Bootstrap,-
814848,WordPress Basics to Business: Share and Sell your Expertise,https://www.udemy.com/wordpress-basics-to-business/,Beginner Level,WordPress,WordPress,-
1021594,PHP Zend Framework 2:Creating a CRUD Application,https://www.udemy.com/zend-framework-2creating-a-crud-application/,All Levels,Backend,PHP,-
548068,JavaScript Fundamentals,https://www.udemy.com/javascriptfundamentals/,All Levels,Web / FrontEnd,-,javascript
610202,Wordpress Development : Create a Custom Wordpress Website,https://www.udemy.com/create-local-server-and-install-wordpress/,All Levels,WordPress,WordPress,-
856968,How to Make a Wordpress Website 2017,https://www.udemy.com/how-to-wordpress/,Beginner Level,WordPress,WordPress,-
352774,RESTful Services with ASP.NET Web API,https://www.udemy.com/restful-services-with-aspnet-web-api/,All Levels,Backend,.NET,C#
1179104,Learning Path: React: Make Stunning React Websites,https://www.udemy.com/learning-path-react-make-stunning-react-websites/,Expert Level,Web / FrontEnd,React,-
425084,Administering Microsoft SQL Server 2012 Databases - 70-462,https://www.udemy.com/administering-microsoft-sql-server-2012-databases-70-462/,All Levels,Data Analysis,SQL,-
1016650,PHP CodeIgniter:CRUD concepts in MVC,https://www.udemy.com/codeignitercrud-concepts-in-mvc/,All Levels,Backend,PHP,-
519952,PHP: Complete Login and Registration System with PHP & MYSQL,https://www.udemy.com/user-authentication-code-a-simple-login-system-with-php/,All Levels,Data Analysis,SQL,-
846156,JavaScript Complete Guide to learning JavaScript,https://www.udemy.com/javascript-complete-guide-to-learning-javascript/,Beginner Level,Web / FrontEnd,-,javascript
599504,Advanced Scalable Python Web Development Using Flask,https://www.udemy.com/advanced-python-flask/,Intermediate Level,Python,Python,-
710486,jQuery for Absolute Beginners - Lite,https://www.udemy.com/jquery-for-absolute-beginners-lite/,All Levels,JavaScript Library,jQuery,-
766592,HTML Complete Course - Beginner to Expert,https://www.udemy.com/the-complete-html-developer-course/,All Levels,Web / FrontEnd,-,HTML/CSS
859446,Cross-Platform Development with ASP.NET Core 1.0 MVC,https://www.udemy.com/crossplatformaspnetcoremvc/,All Levels,Backend,.NET,C#
130064,Practical PHP: Master the Basics and Code Dynamic Websites,https://www.udemy.com/code-dynamic-websites/,All Levels,Backend,PHP,-
94432,Learn PHP Fundamentals From Scratch,https://www.udemy.com/learn-php-fundamentals-from-scratch/,Beginner Level,Backend,PHP,-
495678,JavaScript for beginners - A Complete Guide,https://www.udemy.com/javascript-a-complete-guide/,All Levels,Web / FrontEnd,-,javascript
722754,WordPress Development Crash Course: From Zero To Hero,https://www.udemy.com/wordpress-development-crash-course/,All Levels,WordPress,WordPress,-
563668,Learn how to create a WordPress theme using Pinegrow,https://www.udemy.com/learn-how-to-create-a-wordpress-theme-using-pinegrow/,Intermediate Level,WordPress,WordPress,-
335280,How to Safely Copy and Move Your WordPress Website,https://www.udemy.com/how-to-safely-copy-and-move-your-wordpress-website/,Intermediate Level,WordPress,WordPress,-
